
text,label
"objective: to explore the spectrum and frequency of causes for chronic cough in chinese patients. methods: 86 patients with chronic cough were enrolled in the study. the diagnostic procedure was based on the anatomical protocol for diagnosing chronic cough designed by irwin, and additional cytological assay was performed for sputum induced by hypertonic saline aerosol inhalation. the efficacy of therapy specific to the diagnosis was evaluated. results: definite diagnosis was made in 77 (89.5%) out of the 86 patients with chronic cough. the most common causes included cough variant asthma (cva) (24/86, 27.9%), postnasal drip syndrome (pnds) (22/86, 25.6%), eosinophilic bronchitis (eb) (13/86, 15.1%), and gastroesophageal reflux (ger) (12/86, 14.0%). after active management based on the diagnosis, cough improved in 72 patients (93.5%). conclusions: in addition to cva, pnds and ger, eosinophilic bronchitis is also an important cause of chronic cough. a positive response to the specific therapy is essential to a definite diagnosis.",1
"vaccines are needed to prevent covid-19 (a viral respiratory disease) and to protect people who are at a high risk for complications or harm. the mrna-1273 vaccine helps the body make proteins that will strengthen the immune system to fight the coronavirus that causes covid-19. the 3rd phase of a clinical study is conducted in 99 centers across the united states. people who are at a high risk for the coronavirus or its complications are randomly placed in either the group to receive two shots of the mrna-1273 vaccine or in the placebo group (people will be given a shot of an inactive substance). the main result researchers are interested in is the prevention of covid-19 starting at least 14 days after the second shot in study participants who have not already been infected with coronavirus. the trial includes 30,420 volunteers who are randomly placed in a group to receive the vaccine or to receive the placebo. more than 96% of volunteer participants receive both shots, and 2.2% are positive for (or have) the coronavirus at the start of the study. covid-19 is found in 185 participants in the placebo group and in 11 people in the mrna-1273 vaccine group. the effectiveness of the vaccine is 94.1%. in additional analyses, the vaccine is found to be effective during the patient evaluation 14 days after the first dose, in participants who were positive for coronavirus at the start of the study, and in participants 65 years old or older. serious covid-19 occurs in 30 participants, with one death. all 30 are in the placebo group. moderate, short-lasting side effects after vaccination occur more often in the mrna-1273 vaccination group. serious side effects are rare, and the number of times it occurred is similar in the two groups. in conclusion, the mrna-1273 vaccine group shows 94.1% effectiveness at preventing covid-19, including serious cases of covid-19. aside from short reactions to mrna-1273, no safety concerns are found.",0
"repeated positive covid-19 tests show that the risk of new people getting the disease is growing. we studied what causes positive test results. we studied children with covid-19 who were at the hospital in february - march 2020. 133 children had negative rpeated covid-19 test results and 51 had positive results. among patients with repeated positive tests, there were more with cough and fewer with shortness of breath, compared to patients with the negative test. patients who had symptoms and repeated positive tests were admitted to the hospital and had positive test results earlier. people who had repeated positive tests also had different blood test results compared to the people with negative tests. coughing and a certain blood test result were each associated with a positive retest result. patients who stayed at the hospital for less than 2 weeks or had symptoms shortly after getting covid-19 should be quarantined. these results could help identify patients who require closer surveillance.",0
"in patients with von hippel-lindau (vhl) disease, kidney cysts (growths) and clear cell renal cell carcinoma (ccrcc), a type of kidney cancer, come from cells in the kidneys called epithelial cells that inactivate (or turn off) the vhl gene. the vhl gene keeps cells from growing and dividing too fast. however, it is believed that formation of kidney cysts and their change to the ccrcc kidney cancer involve additional genetic changes at other locations. this study shows that cystic wounds in the kidneys of patients with vhl disease also show activation of the enzyme called phosphatidylinositol-3-kinase (pi3k) pathway, which regulates key cells processes. when two genes called vhlh and pten that keep cells from growing too fast are turned off, this brings about cyst formation in the kidneys of mice after a short delay. however, inactivation of only one of these genes fails to produce this same effect. interestingly, cells lining these cysts frequently lack primary cilium, that acts like a cell antenna and is important for stopping or slowing kidney epithelial cells from multiplying and for stopping cyst formation. these results support a model in which the pten tumor suppressor protein cooperates with pvhl to stop cyst development in the kidney.",0
"covid-19 (a viral breathing-related disorder) may cause diseases such as pneumonia (lung infection), heart-related changes, and multiple organ failure, which has been related to cytokine storm (an immune reaction where the body releases too many cytokines, which play a role in the body's normal immune response, into the blood too quickly), a systematic inflammatory response (the body's natural reaction against injury and infection in which the immune system attacks the body's own tissues), and an attack by the immune system. also, an oxidative stress imbalance, which can lead to cell and tissue damage, has been shown to occur in covid-19 patients. n- acetyl-l-cysteine (nac) is used to build antioxidants (vitamins, minerals, and other nutrients that protect and repair cells), and its presence may be followed by reduced, or charged, glutathione (gsh), a key antioxidant that protects tissues and cells. nac may be a potential preventive drug for a variety of disorders that involve gsh depletion and oxidative stress. at very high doses, n- acetyl-l-cysteine (nac) is also used as a medicine against paracetamol intoxication (too much of a common oral medication called acetaminophen used for pain and reducing fevers). nac may help prevent sars-cov-2, the virus leading to covid-19, from entering cells. nac taken orally (by mouth) is likely to weaken the risk of developing covid-19. also, high-does n- acetyl-l-cysteine (nac) taken intravenously (medication delivered through the vein) may play a role in expanding the treatment of severe covid-19 cases and help control lung and heart complications.",0
"dystonia is a complicated brain-related movement disorder with uncontrollable muscle contractions. many studies imply microorganisms inside us as a possible factor for brain-related disorders, but the link between the gut microorganisms (microbiota) and dystonia remains poorly explored. here, the gut microbiota of 57 patients with dystonia and 27 age- and environment-matched healthy patients was analyzed by 16s dna sequencing. further, we analyzed the gut microbiome and molecules in the blood. no change in some gut-diversity was found, while other gut-diversity was very different, with a more diverse community among dystonia patients than among healthy patients (controls). the most different change in dystonia showed an increase in certain types of microorganisms labeled clostridiales, including blautia obeum, dorea longicatena, and eubacterium hallii, and a reduction in other microorganisms labeled bacteroides vulgatus and bacteroides plebeius. the analysis showed that genes related to the molecules tryptophan and purine creation were more abundant in gut microbiota from patients with dystonia, while genes linked to energy cycles, vitamin b6, and glycan (a specific sugar) breakdown were less abundant. analyzing blood molecules revealed changed levels of molecules called l-glutamic acid, taurine, and d-tyrosine, suggesting changes in brain signaling molecule metabolism. the most modified molecules decreased with the abundance of microorganism members belonging to the clostridiales, revealing the effect of the gut microbiota on brain molecule activity. this study is the first to show gut microbial differences in patients with dystonia and found possible links between gut microbiota and blood brain signaling molecules, providing new insight into the causes of dystonia. importance dystonia is the third most common movement disorder after tremors and parkinson's disease (a brain disorder affecting movement). however, the cause for many cases is not known. this is the first study so far that reveals significant changes of gut microbiome and links the change of blood molecules with gut changes in patients with dystonia. we show a general overrepresentation of clostridiales and underrepresentation of bacteroidetes in patients with dystonia compared to healthy controls. the analysis found that genes related to the creation tryptophan, which makes the brain signaling molecule serotonin, were more active in dystonia patients. changed levels of several blood molecules were found to be linked with microbial changes, such as d-tyrosine, taurine, and glutamate, indicating differences in brain signaling molecule metabolism in dystonia. analysis suggests that brain signaling molecule system dysfunction may be a possible pathway by which the gut microbiome participates in the development of dystonia. the gut microbiome changes provide new insight into the cause of dystonia, suggesting new potential treatment directions.",0
"background: vaccines are needed to prevent coronavirus disease 2019 (covid-19) and to protect persons who are at high risk for complications. the mrna-1273 vaccine is a lipid nanoparticle-encapsulated mrna-based vaccine that encodes the prefusion stabilized full-length spike protein of the severe acute respiratory syndrome coronavirus 2 (sars-cov-2), the virus that causes covid-19. methods: this phase 3 randomized, observer-blinded, placebo-controlled trial was conducted at 99 centers across the united states. persons at high risk for sars-cov-2 infection or its complications were randomly assigned in a 1:1 ratio to receive two intramuscular injections of mrna-1273 (100 μg) or placebo 28 days apart. the primary end point was prevention of covid-19 illness with onset at least 14 days after the second injection in participants who had not previously been infected with sars-cov-2. results: the trial enrolled 30,420 volunteers who were randomly assigned in a 1:1 ratio to receive either vaccine or placebo (15,210 participants in each group). more than 96% of participants received both injections, and 2.2% had evidence (serologic, virologic, or both) of sars-cov-2 infection at baseline. symptomatic covid-19 illness was confirmed in 185 participants in the placebo group (56.5 per 1000 person-years; 95% confidence interval [ci], 48.7 to 65.3) and in 11 participants in the mrna-1273 group (3.3 per 1000 person-years; 95% ci, 1.7 to 6.0); vaccine efficacy was 94.1% (95% ci, 89.3 to 96.8%; p<0.001). efficacy was similar across key secondary analyses, including assessment 14 days after the first dose, analyses that included participants who had evidence of sars-cov-2 infection at baseline, and analyses in participants 65 years of age or older. severe covid-19 occurred in 30 participants, with one fatality; all 30 were in the placebo group. moderate, transient reactogenicity after vaccination occurred more frequently in the mrna-1273 group. serious adverse events were rare, and the incidence was similar in the two groups. conclusions: the mrna-1273 vaccine showed 94.1% efficacy at preventing covid-19 illness, including severe disease. aside from transient local and systemic reactions, no safety concerns were identified. (funded by the biomedical advanced research and development authority and the national institute of allergy and infectious diseases; cove clinicaltrials.gov number, nct04470427.).",1
"group 1 (all types of cho) the intervention followed the american dietetic association nutrition practice guidelines for gestational diabetes. women received an individual food plan based on cho restriction (40–45% of tei), using a cho counting strategy (basic level). moderate energy restriction was recommended only for overweight and obese women (24 kcal/kg). breakfast cho intake was limited to 15–30 g, and adequate fiber intake was promoted (20–35 g/day). women in this group were advised to choose any type of cho, except added refined sugars. energy and cho prescriptions were revised at every visit and changes were done according to weight gain and whether or not ketonuria was present. if ketones were present and weight gain was subnormal, energy prescription was increased (200 to 300 kcal/day). if weight gain was adequate, energy was not modified and carbohydrates were increased (no more than 45% of tei). fat intake recommendation was maintained (<40% of tei), and protein recommendation adjustment was made accordingly (20–25% of tei). group 2 (low gi cho) women in this group received the same intervention as women in group 1, but were counseled to eliminate all moderate and high gi foods (gi > 55). tropical fruits, refined breads, breakfast cereals, flour tortilla, white rice, refined cookies and pastries, potatoes, carrots, beets, and refined sugars were eliminated from their plan. papaya was the only moderate gi fruit permitted because it is one of the most frequently consumed high-fiber foods in this population. corn tortillas were included only when combined with beans, as well as corn flakes combined with milk, according to some evidence that the combination of these foods decreases their gi. conclusions. inclusion of low gi cho as part of a comprehensive nutrition intervention is equally effective in improving glycemic control as compared to all types of cho. this strategy had a positive effect in preventing excessive maternal weight gain but increased the risk of prematurity.",1
"previous studies have demonstrated that both anastrozole and letrozole are well tolerated. letrozole suppresses estrogen to a greater degree than anastrozole in the serum and breast tumor. concerns have been raised that greater potency may adversely affect patients' quality of life (qol). one hundred eighty-one postmenopausal women with invasive estrogen receptor-positive breast cancers were randomized to receive either 12 weeks of letrozole followed by 12 weeks of anastrozole or the reverse sequence. one hundred and six received immediate adjuvant aromatase inhibitors (ais) following surgery, and 75 received extended adjuvant therapy. the functional assessment of cancer therapy endocrine subscale (fact-b-es) qol questionnaires were completed to assess qol on each drug. additional side-effect profiles were collected. each patient completed a patient preference form. twenty-one patients withdrew before study end, 10/179 (5.6%) while taking letrozole and 4/173 (2.3%) while taking anastrozole (p = 0.12). tamoxifen-naïve patients had a higher mean es (endocrine symptoms subscale) score at entry versus those having extended therapy (66.0 vs. 61.9; p = 0.001). there was no significant change in fact-b-es (overall) scores or es scores while patients were taking anastrozole or letrozole and no significant differences between drugs. nearly 80% of patients reported one or more side effects with either agent. no differences in frequency, grade, or range of side effects were seen between drugs. of 160 patients, 49 (30.6%) preferred letrozole, 57 (35.6%) preferred anastrozole, and 54 (33.8%) had no preference (p = 0.26, pearson's chi-squared test). in conclusion, both ais are equally well tolerated. there were no significant differences in qol scores between the two drugs.",1
"background: circular rnas (circrnas) have attracted increasing attention in recent years for their potential application as disease biomarkers due to their high abundance and stability. in this study, we attempted to screen circrnas that can be used to predict postoperative recurrence and survival in patients with gastric cancer (gc). methods: high-throughput rna sequencing was used to identify differentially expressed circrnas in gc patients with different prognoses. the expression level of circrnas in the training set (n = 136) and validation set (n = 167) was detected by quantitative real-time pcr (qrt-pcr). kaplan-meier estimator, receiver operating characteristic (roc) curve and cox regression analysis were used to evaluate the prognostic value of circrnas on recurrence-free survival (rfs) and overall survival (os) in gc patients. cerna network prediction, gene ontology (go) and kyoto encyclopedia of genes and genomes (kegg) analyses were performed for the circrnas with prognostic significance. results: a total of 259 differentially expressed circrnas were identified in gc patients with different rfs. we found two circrnas (hsa_circ_0005092 and hsa_circ_0002647) that highly expressed in gc patients with good prognoses, and subsequently established a predictive model for postoperative recurrence and prognosis evaluation, named circpanel. patients with circpanellow might have shorter recurrence-free survival (rfs) and overall survival (os). we also performed circrna-mirna-mrna network prediction and functional analysis for hsa_circ_0005092 and hsa_circ_0002647. conclusions: circpanel has the potential to be a prognostic biomarker in gc patients with greater accuracy than a single circrna and certain traditional tumor markers (e.g., cea, ca19-9 and ca724).",1
"hypothyroidism is one of the most common hormone deficiencies in adults. most of the cases, particularly those of overt hypothyroidism, are easily diagnosed and managed, with excellent outcomes if treated adequately. however, minor alterations of thyroid function determine nonspecific manifestations. primary hypothyroidism due to chronic autoimmune thyroiditis is largely the most common cause of thyroid hormone deficiency. central hypothyroidism is a rare and heterogeneous disorder characterized by decreased thyroid hormone secretion by an otherwise normal thyroid gland, due to lack of tsh. the standard treatment of primary and central hypothyroidism is hormone replacement therapy with levothyroxine sodium (lt4). treatment guidelines of hypothyroidism recommend monotherapy with lt4 due to its efficacy, long-term experience, favorable side effect profile, ease of administration, good intestinal absorption, long serum half-life and low cost. despite being easily treatable with a daily dose of lt4, many patients remain hypothyroid due to malabsorption syndromes, autoimmune gastritis, pancreatic and liver disorders, drug interactions, polymorphisms in dio2 (iodothyronine deiodinase 2), high fiber diet, and more frequently, non-compliance to lt4 therapy. compliance to levothyroxine treatment in hypothyroidism is compromised by daily and fasting schedule. many adult patients remain hypothyroid due to all the above mentioned and many attempts to improve levothyroxine therapy compliance and absorption have been made.",1
"the aim of the study was to report on the prevalence and severity of laryngopharyngeal symptoms in patients with copd compared to controls. a total of 27 patients with copd and 13 controls matched according to age and gender were included. demographic data included age, gender, history of smoking and history of allergic rhinitis. the reflux symptom index described by belafsky et al. was used. the frequency and average score of each of the laryngopharyngeal symptoms were computed. the mean age of patients was 61.67 â± 11.09 years. ninety-two percent were smokers and 11.1 % had allergy rhinitis. the mean of total reflux symptom index in patients was significantly higher compared to controls (12.70 â± 7.06 vs. 3.00 â± 2.94). in the copd group, 18 subjects had a positive reflux symptom index (>11) compared to one in the control group (p value <0.05). there was also a significant difference between the means of six laryngopharyngeal symptoms in patients vs. controls: copd patients had higher degree of hoarseness, throat clearing, excessive throat mucus, cough and sticking sensation in the throat. laryngopharyngeal reflux is more prevalent in patients vs. controls: the frequency and severity of laryngopharyngeal symptoms is significantly higher in copd patients.",1
"phenylketonuria (pku) is a disorder inherited from both parents in which the body cannot properly turn food into energy due to lack of a specific protein (phenylalanine hydroxylase, pah) in the liver. pku can cause intellectual disability if not treated. treatment, which includes a low phenylalanine diet with formulas containing molecules that form proteins, begins soon after diagnosis within the first weeks of life. although treatment diets prevent intellectual disability in pku patients treated early, many patients do not follow the diets because they do not taste good. treatment diets also may lack certain nutrients, especially vitamin d and b12. patients who do not follow the diets generally show poorer performance in some mental skills. work has been done to improve the quality of medical diets including their taste. using certain molecules that form certain proteins are examples of ways to improve medical diets. transferring genetic material into a patient's cell and replacing or substituting a substance that is lacking in the pku patient's body have been successful in recent years. in this review, we discuss current and possible future treatments for pku.",0
"objective: the object of the study was to determine whether time of day, interval after a standard meal, and maternal body mass influence plasma glucose concentrations in women with gestational diabetes mellitus. study design: identical mixed meals were administered on 2 separate occasions 1 week apart to 30 women with dietarily treated gestational diabetes and pregnancies between 28 and 38 weeks' gestation. one meal was administered at 7 am (morning meal) and the other was administered at 9 pm (evening meal), each after a fast of >/=5 hours. the order of the meals (morning first versus evening first) was assigned randomly. sixteen of the women had a body mass index >/=27 kg/m(2) (overweight) and 14 women had a body mass index <27 kg/m(2) (lean). venous plasma concentrations of glucose, insulin, free fatty acids, beta-hydroxybutyrate, and bound and free cortisol were measured hourly for 9 hours after each of the test meals. results: when all women were considered together glucose concentrations after the morning meal were significantly greater at 1 hour, were not different at 2 hours, and were significantly lower from 3 through 9 hours postprandially than those at corresponding times after the evening meal. plasma beta-hydroxybutyrate and free fatty acid concentrations were higher between 5 and 9 hours after the morning meal than at the same times after the evening meal. total and free cortisol levels were higher for the first 7 hours after the morning feeding, reflecting known diurnal variation in cortisol concentrations. overweight patients' glucose values were significantly greater than those of lean subjects during the last 4 hours of the overnight fast. conclusions: among women with dietarily treated gestational diabetes the glucose concentrations were significantly higher from 3 to 9 hours after an evening meal, whereas suppression of free fatty acids and beta-hydroxybutyrate was less sustained after a morning feeding. the mechanisms underlying these differences remain to be determined but may involve diurnal influences of counterregulatory hormones. the relationships between measurements of maternal glycemia and maternal and perinatal outcomes in pregnancies complicated by gestational diabetes may be clarified by establishing a uniform duration of a fast and by developing meal-specific preprandial and postprandial maternal glucose targets for these patients.",1
"pacemakers are adjustable artificial electrical pulse generators commonly to aid heart rate, frequently emitting a pulse between 0.5 and 25 milliseconds with 0.1 to 15 volts, up to 300 times per minute. the heart specialist or pacemaker technologist can assess and control the pacing rate, pulse width, voltage, and whether the device is temporary or permanent. pacemakers are usually categorized as external or internal. the external type is almost always placed for temporary stabilization of the patient or to help some type of surgery. the implantable type is usually permanent and often, more complex than the temporary, external type. pacemakers are one type of heart-related or cardiac implantable electronic devices (or cied). cieds also include implantable cardioverter-defibrillators (icds), which corrects irregular heart beats. together, this group of devices was first introduced in the 1950s, shortly after the transistor, which alters electrical signals. as technology improved, so has the pacemaker. the first implantable icd was created in 1980. since then, it has become more difficult to differentiate between pacemakers and icds. this difficulty is because every icd currently implanted aids against a slow heart rate. it is important for the patient and clinician to know which device has been implanted to prevent unnecessary icd therapy. this is likely to occur with any electromagnetic interference (emi) and may activate the device (if it is an icd). most types of cieds use many electrically-isolated lead wires with non-electrically-isolated tips impanted in the heart, either by skin vein insertion or directly by a heart surgeon. heart-related pacemakers are made of the pulse generator and the leads or electrical contact points.",0
"polyuria-polydipsia syndrome consists of the three main entities: central or nephrogenic diabetes insipidus and primary polydipsia. reliable distinction between these diagnoses is essential as treatment differs substantially, with the wrong treatment potentially leading to serious complications. past diagnostic measures using the classical water deprivation test had several pitfalls and clinicians were often left with uncertainity concerning the diagnosis. with the establishment of copeptin, a stable and reliable surrogate marker for arginine vasopressin, diagnosis of the polyuria-polydipsia syndrome has been newly evaluated. whereas unstimulated basal copeptin measurement reliably diagnoses nephrogenic diabetes insipidus, two new tests using stimulated copeptin cutoff levels showed a high diagnostic accuracy in differentiating central diabetes insipidus from primary polydipsia. for the hypertonic saline infusion test, osmotic stimulation via the induction of hypernatraemia is used. this makes the test highly reliable and superior to the classical water deprivation test, but also requires close supervision and the availability of rapid sodium measurements to guarantee the safety of the test. alternatively, arginine infusion can be used to stimulate copeptin release, opening the doors for an even shorter and safer diagnostic test. the test protocols of the two tests are provided and a new copeptin-based diagnostic algorithm is proposed to reliably differentiate between the different entities. furthermore, the role of copeptin as a predictive marker for the development of diabetes insipidus following surgical procedures in the sellar region is described.",1
"extracellular vesicles (evs) are found in all biological fluids, providing potential for the identification of disease biomarkers such as colorectal cancer (crc). evs are heavily glycosylated with specific glycoconjugates such as tetraspanins, integrins, and mucins, reflecting the characteristics of the original cell offering valuable targets for detection of crc. we report here on europium-nanoparticle (eunp)-based assay to detect and characterize different surface glycoconjugates of evs without extensive purification steps from five different crc and the hek 293 cell lines. the promising evs candidates from cell culture were clinically evaluated on small panel of serum samples including early-stage (n = 11) and late-stage (n = 11) crc patients, benign condition (n = 11), and healthy control (n = 10). the majority of crc cell lines expressed tetraspanin sub-population and glycovariants of integrins and conventional tumor markers. the subpopulation of cd151 having cd63 expression (cd151cd63) was significantly (p = 0.001) elevated in early-stage crc (8 out of 11) without detecting any benign and late-stage samples, while conventional cea detected mostly late-stage crc (p = 0.045) and with only four early-stage cases. the other glycovariant assays such as ceacon-a, ca125wga, ca 19.9ma696, and ca 19.9con-a further provided some complementation to the cd151cd63 assay. these results indicate the potential application of cd151cd63 assay for early detection of crc patients in human serum.",1
"mark wearing is now present everywhere. this is because of the covid-19 pandemic (a global, viral, respiratory illness). mask wearing has increased medical device-related pressure injuries, or skin sores, in persons that have higher chances of their skin breaking down. the ear has a unique structure that is more vulnerable to injury from pressure. right now is a time of mandatory personal protective equipment requirements in healthcare facilities. continual wear of personal protective equipment requires care for and assessment (evaluation) of the skin of the ear. this study presents a case of a pressure injury on the ear. this study will also review the anatomy of the ear and provide strategies for assessment and treatment of pressure injuries of the ear. when treating a mask-related pressure injury, you first begin by removing the mask. if the patient continues to require a mask, provide a mask or “ear saver” mask strap that secures around the head or back of the neck rather than the ear. however, providing an ""ear saver"" does not remove the need for continued monitoring of the skin areas that undergo continued pressure. infection should be considered and ruled out. local cellulitis (bacterial skin infection) is characterized by warmth, redness, pain, and swelling. presence of pus might indicate a deeper infection and/or abscess (swollen area with pus). if there is signs of infection, treatment should be initiated with topical treatment (applied directly to the skin) and/or systemic antibiotics (drugs that affect the whole body). treatment method chosen will depend on the skin health and severity of infection. removing hair in the area may be helpful. this may be helpful as it eliminates things that may stray into the wound. additionally, hair is a source of contamination. it is important to understand that a healed wound may not have the same physical strength as normal tissue. additionally, healed skin may be vulnerable to reoccurring injuries, also known as recidivism.",0
"standards of diagnosing diabetes in children have not been established with nearly the same precision as has been used in adults recently revised american diabetes association (ada) guidelines uses the standard of ≥ 6.5 % in the hba1c test as a diagnosis of diabetes. recent studies in children show that the hba1c test is not as accurate as other tests that measure glucose in the blood. however, other glucose measuring blood tests have not yet been verified to work in children. future studies, to see which glucose measuring test is best in children, are unlikely to happen. accepting the ada guidelines for diagnosing diabetes in children appears to be the best option for pediatricians. future studies on blood glucose tests should try to develop a guideline for doctors to treat ‘pre-diabetes’. however, such treatment, and the best way to diagnose and treat ’pre-diabetes’, has not been proven.",0
"objective: although total knee replacement (tkr) surgery is highly prevalent and generally successful, functional outcomes post-tkr vary widely. most patients receive some physical therapy (pt) following tkr, but pt practice is variable and associations between specific content and dose of pt interventions and functional outcomes are unknown. research has identified exercise interventions associated with better outcomes but studies have not assessed whether such evidence has been translated into clinical practice. we characterized the content, dose, and progression of usual post-acute pt services following tkr, and examined associations of specific details of post-acute pt with patients' 6-month functional outcomes. methods: post-acute pt data were collected from patients who were undergoing primary unilateral tkr and participating in a clinical trial of a phone-based coaching intervention. pt records from the terminal episode of care were reviewed and utilization and exercise content data were extracted. descriptive statistics and linear regression models characterized pt treatment factors and identified associations with 6-month outcomes. results: we analyzed 112 records from 30 pt sites. content and dose of specific exercises and incidence of progression varied widely. open chain exercises were utilized more frequently than closed chain (median 21 [interquartile range (iqr) 4-49] versus median 13 [iqr 4-28.5]). median (iqr) occurrence of progression of closed and open chain exercise was 0 (0-2) and 1 (0-3), respectively. shorter timed stair climb was associated with greater total number of pt interventions and use and progression of closed chain exercises. discussion: data suggest that evidence-based interventions are underutilized and dose may be insufficient to obtain optimal outcomes.",1
"the use of wound dressings based on moist wound healing principles has recently changed how pressure ulcers (skin sores) are treated. moist wound healing is when an injury is kept damp to prevent drying out. these products may improve healing rates. they may also offer improved comfort to the patient, reduced dressing time, and improved wound appearance. however, healing is unlikely to occur unless the reasons the ulcer was formed are addressed. there are several principles of ulcer management or healing. these principles include: eliminating or reducing pressure and other contributing factors, treating infection, appropriate wound management, involvement and education of the patient and caregivers, and maintenance of healed tissue. it is estimated that 95% of all pressure ulcers are preventable. preventing ulcers rather than treating ulcers is a priority in the effort to reduce the incidence (frequency) of this common, complex, and difficult problem. use of assessment (measurement) tools that identify the main reasons pressure ulcers are caused is helpful to predict and prevent injuries to the skin.",0
"we compared background insulin release in nine islet-cell antibody (protein made against insulin-producing cells) positive, non-diabetic parents or siblings of children with type 1 (insulin-dependent) diabetes and nine normal people matched for age, sex and weight. short-term insulin responses to an i.v. (injected) glucose tolerance test were similar in the two groups. we measured blood insulin in people who had not had anything to eat for a period of time in blood samples taken every minute for 2 hours. we looked at blood insulin over time to see how it rises and falls. the islet-cell antibody-positive group (group with the antibody) did not have a regular pattern, but normal people had a 13-minute cycle. the islet-cell antibody-positive group did have a peak every 13 minutes. we conclude that the overall rise and fall of background insulin release is changed in islet-cell antibody positive people even when the short-term insulin response is normal.",0
"as background for this study, atopic dermatitis (eczema) is a common childhood disease, potentially influenced by pre-birth nutritional exposures such as polyunsaturated fatty acids (pufas). as the objective for this study, in a racially diverse group, we hypothesized that childhood atopic dermatitis would be linked with higher pre-birth omega-6 (n-6) and lower omega-3 (n-3) pufas. we included mother-child groups, births 2006 to 2011, enrolled in the university of tennessee health sciences center conditions affecting neurocognitive (brain-related intelligence) development in early childhood group. main events included second trimester blood n-3 and n-6 pufa status and the ratio of the two (n-6:n-3). we measured child current atopic dermatitis symptoms in the previous 12 months of age approximately 4 to 6 years. we investigated the link between pufa exposures and atopic dermatitis using mathematical analysis. we measured for effect modification by maternal pre-birth smoking, atopic (allergy-related) disease history, and child sex. the results include among 1131 women, 67% were african american and 42% had an atopic disease history; 17% of children had atopic dermatitis. higher pre-birth n-6 pufas were linked with increased relative odds of child atopic dermatitis, and statistical models show that this link was seen in two-member groups in which the women had a history of atopic disease. neither pre-birth n-3 pufas nor n-6:n-3 were linked with child atopic dermatitis. in conclusion, in this racially diverse cohort, higher second trimester n-6 pufas were linked with atopic dermatitis in children of women with atopy. pufas may represent a modifiable risk factor for atopic dermatitis, especially in individuals with an inherited risk factor.",0
"metabolic epilepsies (seizures) arise in the context of rare hereditary or inborn errors of metabolism (iem) and can be caused in rare disorders. a common feature of these disorders is they cause brain-related symptoms, such as epileptic seizures, developmental delay (delays in reaching language, thinking, social, or motor skills), and movement disorders. the ketogenic diet, a low-carb/high-fat diet, has been successfully used to treat such conditions. how a ketogenic diet exactly impacts inborn errors of metabolism is not known, but it is likely that they influence the negative impacts of genetic mutations. benefits of a ketogenic diet are broadly grouped into restoration of parts of metabolism that are impaired, improved maintenance of cells and cells processes, reduced pain and swelling, and processes that control gene activity without changing the dna. it is possible that a ketogenic diet may be useful in other disorders of metabolism that include epileptic seizures. at the same time, there are some disorders where ketogenic diets should be avoided. more research is needed to better describe metabolic epilepsies that would benefit from a ketogenic diet. expanding knowledge will be important to design metabolism-based treatments.",0
"skeletal muscle cramps are common and occur with pregnancy, old age, exercise or nerve-related, movement disorders (like amyotrophic lateral sclerosis which weakens muscles). usually, muscle cramps have no obvious cause. magnesium supplements are used for preventing cramps, but their effectiveness is unclear.",0
"pallister-hall syndrome (phs) is a rare disease caused by changes in a single gene (the basic unit of inheritance.) the abnormalities include extra fingers and toes, growth of non-cancer masses in the brain, changes in the flap that protect the windpipe, improper function of the endocrine system that regulates body functions through hormones, and other problems. the signs of this disease vary and are passed down through either parent. we studied if phs causes any mental health problems. we measured how well the brain is working in 19 phs patients ranging in age from 7 to 75 years. the evaluation included clinical examination, patients' reports and tests of brain functions. seven of 14 adults had at least one of the mental health conditions most commonly found in the public. three other patients had delays in mental development or low scores on the tests that measure how well the brain is working. the tests usually evaluate reading, use of language, attention, learning, reasoning, remembering, problem-solving, and more. we did not find mental health problems specifically associated with phs. the frequency of each of the problems in these patients was the same as expected in the group of 19 people. the rate of mental problems in phs cannot be compared to the overall rate of mental problems in the general population because of the way this study collected the data.",0
